time,ssrd
1990-01-01 00:00:00,-1.25
1990-01-01 02:00:00,59828.25
1990-01-01 03:00:00,649823.0
1990-01-01 04:00:00,1360207.0
1990-01-01 05:00:00,1918328.1
1990-01-01 06:00:00,2261434.8
1990-01-01 07:00:00,2331689.5
1990-01-01 08:00:00,1977958.4
1990-01-01 09:00:00,1271425.8
1990-01-01 10:00:00,768419.5
1990-01-01 11:00:00,257777.0
1990-01-01 12:00:00,11287.5
1990-01-02 02:00:00,58765.75
1990-01-02 03:00:00,646303.6
1990-01-02 04:00:00,1355625.2
1990-01-02 05:00:00,1912219.0
1990-01-02 06:00:00,2252603.0
1990-01-02 07:00:00,2352075.5
1990-01-02 08:00:00,2086196.0
1990-01-02 09:00:00,1305291.5
1990-01-02 10:00:00,709254.0
1990-01-02 11:00:00,273381.75
1990-01-02 12:00:00,11021.75
1990-01-03 02:00:00,55711.25
1990-01-03 03:00:00,640924.9
1990-01-03 04:00:00,1273484.2
1990-01-03 05:00:00,1913945.5
1990-01-03 06:00:00,2279629.2
1990-01-03 07:00:00,2377176.0
1990-01-03 08:00:00,2104457.0
1990-01-03 09:00:00,1268504.0
1990-01-03 10:00:00,836018.25
1990-01-03 11:00:00,285068.88
1990-01-03 12:00:00,13146.75
1990-01-04 02:00:00,57039.25
1990-01-04 03:00:00,637139.9
1990-01-04 04:00:00,1345598.2
1990-01-04 05:00:00,1889309.8
1990-01-04 06:00:00,2202667.8
1990-01-04 07:00:00,2279828.5
1990-01-04 08:00:00,1727418.1
1990-01-04 09:00:00,1254360.0
1990-01-04 10:00:00,766361.0
1990-01-04 11:00:00,287393.0
1990-01-04 12:00:00,13014.0
1990-01-05 02:00:00,52988.75
1990-01-05 03:00:00,607922.4
1990-01-05 04:00:00,1327536.5
1990-01-05 05:00:00,1901328.8
1990-01-05 06:00:00,1982407.4
1990-01-05 07:00:00,1851659.0
1990-01-05 08:00:00,1633457.2
1990-01-05 09:00:00,1255289.6
1990-01-05 10:00:00,738803.6
1990-01-05 11:00:00,298150.25
1990-01-05 12:00:00,16068.5
1990-01-06 02:00:00,59098.0
1990-01-06 03:00:00,661244.4
1990-01-06 04:00:00,1376542.2
1990-01-06 05:00:00,1927093.4
1990-01-06 06:00:00,2275645.0
1990-01-06 07:00:00,2403139.8
1990-01-06 08:00:00,2258911.2
1990-01-06 09:00:00,1871646.5
1990-01-06 10:00:00,1272953.0
1990-01-06 11:00:00,534480.1
1990-01-06 12:00:00,22974.5
1990-01-07 02:00:00,32669.25
1990-01-07 03:00:00,339519.62
1990-01-07 04:00:00,920085.0
1990-01-07 05:00:00,1494474.9
1990-01-07 06:00:00,1926362.9
1990-01-07 07:00:00,1845815.5
1990-01-07 08:00:00,1832136.4
1990-01-07 09:00:00,1451511.8
1990-01-07 10:00:00,880641.4
1990-01-07 11:00:00,343171.88
1990-01-07 12:00:00,19056.5
1990-01-08 02:00:00,57902.5
1990-01-08 03:00:00,651815.1
1990-01-08 04:00:00,1372491.8
1990-01-08 05:00:00,1941702.1
1990-01-08 06:00:00,2298421.5
1990-01-08 07:00:00,2160036.8
1990-01-08 08:00:00,1606364.8
1990-01-08 09:00:00,1339024.4
1990-01-08 10:00:00,801886.9
1990-01-08 11:00:00,365549.75
1990-01-08 12:00:00,23771.25
1990-01-09 03:00:00,640659.25
1990-01-09 04:00:00,1358746.2
1990-01-09 05:00:00,1916601.6
1990-01-09 06:00:00,2048744.5
1990-01-09 07:00:00,1996617.8
1990-01-09 08:00:00,1624028.0
1990-01-09 09:00:00,1412068.2
1990-01-09 10:00:00,932170.5
1990-01-09 11:00:00,432351.62
1990-01-09 12:00:00,28353.0
1990-01-10 02:00:00,58699.5
1990-01-10 03:00:00,658521.9
1990-01-10 04:00:00,1388163.0
1990-01-10 05:00:00,1964677.8
1990-01-10 06:00:00,2322658.8
1990-01-10 07:00:00,2436208.5
1990-01-10 08:00:00,2192840.0
1990-01-10 09:00:00,1650788.5
1990-01-10 10:00:00,1096120.5
1990-01-10 11:00:00,513695.88
1990-01-10 12:00:00,35723.75
1990-01-11 02:00:00,56574.5
1990-01-11 03:00:00,637206.4
1990-01-11 04:00:00,1377737.5
1990-01-11 05:00:00,1959498.2
1990-01-11 06:00:00,2324053.2
1990-01-11 07:00:00,2443048.0
1990-01-11 08:00:00,2034866.1
1990-01-11 09:00:00,1737445.0
1990-01-11 10:00:00,1018561.4
1990-01-11 11:00:00,467744.75
1990-01-12 02:00:00,59496.25
1990-01-12 03:00:00,659783.5
1990-01-12 04:00:00,1389291.8
1990-01-12 05:00:00,1969857.1
1990-01-12 06:00:00,2335740.2
1990-01-12 07:00:00,2455664.8
1990-01-12 08:00:00,2314225.5
1990-01-12 09:00:00,1927956.6
1990-01-12 10:00:00,1322091.5
1990-01-12 11:00:00,615160.4
1990-01-12 12:00:00,44688.25
1990-01-13 02:00:00,60957.25
1990-01-13 03:00:00,664763.75
1990-01-13 04:00:00,1393143.2
1990-01-13 05:00:00,1971650.0
1990-01-13 06:00:00,2335275.2
1990-01-13 07:00:00,2437935.0
1990-01-13 08:00:00,1850928.5
1990-01-13 09:00:00,1482389.5
1990-01-13 10:00:00,914241.5
1990-01-13 11:00:00,412895.5
1990-01-13 12:00:00,35657.5
1990-01-14 02:00:00,53055.25
1990-01-14 03:00:00,591188.75
1990-01-14 04:00:00,1254824.8
1990-01-14 05:00:00,1713672.6
1990-01-14 06:00:00,1990508.6
1990-01-14 07:00:00,2013550.6
1990-01-14 08:00:00,1894821.2
1990-01-14 09:00:00,1497529.5
1990-01-14 10:00:00,885024.0
1990-01-14 11:00:00,418407.0
1990-01-14 12:00:00,38446.5
1990-01-15 02:00:00,64675.75
1990-01-15 03:00:00,686610.5
1990-01-15 04:00:00,1429930.8
1990-01-15 05:00:00,2019859.0
1990-01-15 06:00:00,2391851.0
1990-01-15 07:00:00,2513568.5
1990-01-15 08:00:00,2376644.8
1990-01-15 09:00:00,1994426.4
1990-01-15 10:00:00,1402771.8
1990-01-15 11:00:00,664431.75
1990-01-16 02:00:00,63347.75
1990-01-16 03:00:00,663701.25
1990-01-16 04:00:00,1399650.8
1990-01-16 05:00:00,1972978.1
1990-01-16 06:00:00,2352473.8
1990-01-16 07:00:00,2503409.0
1990-01-16 08:00:00,1913547.0
1990-01-16 09:00:00,1251571.0
1990-01-16 10:00:00,880973.4
1990-01-16 11:00:00,537534.75
1990-01-16 12:00:00,47743.0
1990-01-17 02:00:00,64543.0
1990-01-17 03:00:00,672200.9
1990-01-17 04:00:00,1390819.0
1990-01-17 05:00:00,1976763.1
1990-01-17 06:00:00,2087856.1
1990-01-17 07:00:00,2031214.0
1990-01-17 08:00:00,1786849.2
1990-01-17 09:00:00,1408880.8
1990-01-17 11:00:00,327434.25
1990-01-17 12:00:00,36520.75
1990-01-18 02:00:00,65007.75
1990-01-18 03:00:00,665759.75
1990-01-18 04:00:00,1388760.5
1990-01-18 05:00:00,1978024.8
1990-01-18 06:00:00,2197820.2
