time,tcc
2008-01-01 00:00:00,0.00079348683
2008-01-01 01:00:00,0.0
2008-01-02 14:00:00,0.011200458
2008-01-02 15:00:00,0.0212107
2008-01-02 16:00:00,0.058474362
2008-01-02 17:00:00,0.014923781
2008-01-02 18:00:00,0.054567933
2008-01-02 19:00:00,0.12677583
2008-01-02 20:00:00,0.096958786
2008-01-02 21:00:00,0.026093721
2008-01-02 22:00:00,0.07217738
2008-01-02 23:00:00,0.43268275
2008-01-03 00:00:00,0.959013
2008-01-03 01:00:00,0.93938935
2008-01-03 02:00:00,0.91079307
2008-01-03 03:00:00,0.8882395
2008-01-03 04:00:00,0.8514031
2008-01-03 05:00:00,0.9074665
2008-01-03 06:00:00,0.97332644
2008-01-03 07:00:00,0.9962767
2008-01-03 08:00:00,1.0
2008-01-03 15:00:00,0.9890437
2008-01-03 16:00:00,0.97491336
2008-01-03 18:00:00,0.9770497
2008-01-03 20:00:00,0.99920654
2008-01-03 21:00:00,0.99136317
2008-01-03 22:00:00,0.91259366
2008-01-03 23:00:00,0.8091191
2008-01-04 00:00:00,0.54210854
2008-01-04 01:00:00,0.71170247
2008-01-04 02:00:00,0.7986816
2008-01-04 03:00:00,0.8365098
2008-01-04 04:00:00,0.9137534
2008-01-04 05:00:00,0.9194299
2008-01-04 06:00:00,0.8986465
2008-01-04 07:00:00,0.926083
2008-01-04 09:00:00,0.8441396
2008-01-04 10:00:00,0.611936
2008-01-04 11:00:00,0.5841027
2008-01-04 12:00:00,0.48538905
2008-01-04 13:00:00,0.9240688
2008-01-04 14:00:00,0.9609357
2008-01-04 15:00:00,0.99255335
2008-01-05 06:00:00,0.9835503
2008-01-05 09:00:00,0.99844354
2008-01-05 10:00:00,0.9937131
2008-01-05 11:00:00,0.9662765
2008-01-05 12:00:00,0.9306303
2008-01-05 13:00:00,0.9005997
2008-01-05 14:00:00,0.9362764
2008-01-05 15:00:00,0.90273607
2008-01-05 16:00:00,0.9315765
2008-01-05 17:00:00,0.7923641
2008-01-05 18:00:00,0.7330963
2008-01-05 19:00:00,0.8723086
2008-01-05 20:00:00,0.9758595
2008-01-06 06:00:00,0.9894099
2008-01-06 10:00:00,0.93624586
2008-01-06 11:00:00,0.97057974
2008-01-06 13:00:00,0.9945066
2008-01-07 00:00:00,0.99548316
2008-01-07 03:00:00,0.98998976
2008-01-08 13:00:00,0.9596234
2008-01-09 15:00:00,0.9717699
2008-01-09 16:00:00,0.9852898
2008-01-09 22:00:00,0.8847604
2008-01-09 23:00:00,0.83565533
2008-01-10 00:00:00,0.98156655
2008-01-10 03:00:00,0.98980665
2008-01-10 04:00:00,0.9797964
2008-01-10 05:00:00,0.8863168
2008-01-10 06:00:00,0.8130255
2008-01-10 07:00:00,0.7798514
2008-01-10 08:00:00,0.92962325
2008-01-10 09:00:00,0.85079277
2008-01-10 10:00:00,0.94152564
2008-01-10 11:00:00,0.9739063
2008-01-10 16:00:00,0.86611325
2008-01-10 17:00:00,0.69375736
2008-01-10 18:00:00,0.96410966
2008-01-10 19:00:00,0.97451663
2008-01-10 20:00:00,0.97726333
2008-01-10 21:00:00,0.968657
2008-01-10 22:00:00,0.9874567
2008-01-10 23:00:00,0.9859002
2008-01-11 00:00:00,0.9607831
2008-01-11 01:00:00,0.94216657
2008-01-11 02:00:00,0.8772832
2008-01-11 03:00:00,0.75574136
2008-01-11 04:00:00,0.6800543
2008-01-11 05:00:00,0.45291686
2008-01-11 06:00:00,0.42450368
2008-01-11 07:00:00,0.1492683
2008-01-11 08:00:00,0.051790714
2008-01-11 09:00:00,0.16391742
2008-01-11 10:00:00,0.9391757
2008-01-11 11:00:00,0.9917599
2008-01-11 12:00:00,0.9946897
2008-01-11 16:00:00,0.5053332
2008-01-11 17:00:00,0.42734194
2008-01-11 18:00:00,0.08710116
2008-01-11 19:00:00,0.7404819
2008-01-11 20:00:00,0.9552592
2008-01-11 21:00:00,0.9063983
2008-01-11 22:00:00,0.698854
2008-01-11 23:00:00,0.525964
2008-01-12 00:00:00,0.72531396
2008-01-12 01:00:00,0.89257324
2008-01-12 02:00:00,0.9656967
2008-01-12 03:00:00,0.94588983
2008-01-12 04:00:00,0.9025529
2008-01-12 05:00:00,0.8647094
2008-01-12 06:00:00,0.76453084
2008-01-12 07:00:00,0.65628004
2008-01-12 08:00:00,0.5853845
2008-01-12 09:00:00,0.4562129
2008-01-12 10:00:00,0.36148202
2008-01-12 11:00:00,0.38745365
2008-01-12 12:00:00,0.15656236
2008-01-12 13:00:00,0.023926884
2008-01-12 14:00:00,0.005310297
2008-01-12 15:00:00,0.0082401335
2008-01-12 16:00:00,0.03140402
2008-01-12 17:00:00,0.029817045
2008-01-12 18:00:00,0.007446617
2008-01-13 16:00:00,0.022370398
2008-01-13 19:00:00,0.018647105
2008-01-13 20:00:00,0.08060062
2008-01-13 21:00:00,0.4102208
2008-01-13 22:00:00,0.62747014
2008-01-13 23:00:00,0.6949171
2008-01-14 00:00:00,0.7747242
2008-01-14 01:00:00,0.7278165
2008-01-14 02:00:00,0.61684954
2008-01-14 03:00:00,0.5405826
2008-01-14 04:00:00,0.23076922
2008-01-14 05:00:00,0.020386666
2008-01-14 06:00:00,0.036073416
2008-01-14 07:00:00,0.20656767
2008-01-14 08:00:00,0.34014922
2008-01-14 09:00:00,0.6218852
2008-01-14 10:00:00,0.6412952
2008-01-14 11:00:00,0.4292036
2008-01-14 12:00:00,0.21511298
2008-01-14 13:00:00,0.107732
2008-01-14 14:00:00,0.3094777
2008-01-14 15:00:00,0.6800238
2008-01-14 16:00:00,0.9833061
2008-01-14 18:00:00,0.97607315
2008-01-14 21:00:00,0.97805685
2008-01-14 22:00:00,0.96981674
2008-01-14 23:00:00,0.84667265
2008-01-15 00:00:00,0.5867273
2008-01-15 01:00:00,0.614347
2008-01-15 02:00:00,0.75348294
2008-01-15 03:00:00,0.42923412
2008-01-15 04:00:00,0.2767003
2008-01-15 05:00:00,0.53405154
2008-01-15 06:00:00,0.38217387
2008-01-15 07:00:00,0.34866405
2008-01-15 08:00:00,0.46091282
2008-01-15 09:00:00,0.6647948
2008-01-15 10:00:00,0.726962
2008-01-15 11:00:00,0.63815176
2008-01-15 12:00:00,0.94369245
2008-01-17 01:00:00,0.9506203
2008-01-17 04:00:00,0.9723498
2008-01-17 05:00:00,0.87182033
2008-01-17 06:00:00,0.9091755
2008-01-17 22:00:00,0.9776296
2008-01-17 23:00:00,0.9778432
2008-01-18 02:00:00,0.77502936
2008-01-18 03:00:00,0.70916945
2008-01-18 04:00:00,0.6499931
2008-01-18 05:00:00,0.4819709
2008-01-18 06:00:00,0.48297805
2008-01-18 07:00:00,0.4674744
2008-01-18 08:00:00,0.3899257
2008-01-18 09:00:00,0.47849175
2008-01-18 10:00:00,0.2595181
2008-01-18 11:00:00,0.15576884
2008-01-18 12:00:00,0.11734545
2008-01-18 13:00:00,0.10416126
2008-01-18 14:00:00,0.086673886
2008-01-18 15:00:00,0.076877296
2008-01-18 16:00:00,0.050997198
2008-01-18 17:00:00,0.030793637
2008-01-18 18:00:00,0.012146562
2008-01-18 20:00:00,0.01806724
2008-01-18 21:00:00,0.0037233233
2008-01-18 23:00:00,0.00451681
2008-01-19 00:00:00,0.07016313
2008-01-19 01:00:00,0.17623183
2008-01-19 02:00:00,0.17269161
2008-01-19 03:00:00,0.14765081
2008-01-19 04:00:00,0.06390673
2008-01-19 05:00:00,0.006286919
2008-01-19 06:00:00,0.05938992
2008-01-19 07:00:00,0.064700216
2008-01-19 08:00:00,0.1832512
2008-01-19 09:00:00,0.17775777
2008-01-19 10:00:00,0.13043809
2008-01-19 11:00:00,0.0770604
2008-01-19 12:00:00,0.01568675
2008-01-19 13:00:00,0.015503645
2008-01-19 14:00:00,0.037629902
2008-01-19 15:00:00,0.027833313
2008-01-19 16:00:00,0.10529047
2008-01-19 17:00:00,0.112157226
2008-01-19 18:00:00,0.077640265
2008-01-19 19:00:00,0.07822013
2008-01-19 20:00:00,0.06589046
2008-01-19 21:00:00,0.06940016
2008-01-19 22:00:00,0.067843676
2008-01-20 00:00:00,0.069217026
2008-01-20 01:00:00,0.037446797
2008-01-20 02:00:00,0.04471031
2008-01-20 03:00:00,0.016266614
2008-01-20 07:00:00,0.21346498
2008-01-20 08:00:00,0.26073885
2008-01-20 09:00:00,0.1968016
2008-01-20 10:00:00,0.24032167
2008-01-20 11:00:00,0.21953824
2008-01-20 12:00:00,0.1079151
2008-01-20 13:00:00,0.01745686
2008-01-20 14:00:00,0.00903362
2008-01-20 22:00:00,0.20852089
2008-01-20 23:00:00,0.47611126
2008-01-21 00:00:00,0.82843757
2008-01-21 01:00:00,0.8537226
2008-01-21 02:00:00,0.896266
2008-01-21 03:00:00,0.8998062
2008-01-21 04:00:00,0.86998916
2008-01-21 05:00:00,0.7182641
2008-01-21 06:00:00,0.6745609
2008-01-21 07:00:00,0.5451605
2008-01-21 08:00:00,0.66729736
